Avg_Residancy_Altitude,Avg_education_importance,Avg_environmental_importance,Avg_government_satisfaction,Avg_monthly_expense_on_pets_or_plants,Most_Important_Issue,Number_of_valued_Kneset_members,Vote,Weighted_education_rank,Yearly_ExpensesK
0.9009154550350027,0.5561553164071487,0.7709234210631097,0.5081779467004077,0.13758063823630762,1.0,1.2117129633814643,4.0,1.058281004598812,-0.8159737105300757
0.5258096776675127,-0.7865332602425166,-0.9928780874319785,-0.8721466693681795,-1.0823141963839737,1.0,0.08836349702244267,10.0,1.9776102667352746,-0.11930275753679087
-0.2700976998230633,-0.2526233968310251,0.016255775970767328,-0.35789451319778987,1.477205098658733,2.0,-0.2860863250972312,12.0,-0.46709973823676776,0.7873981997428205
-0.7836756673590276,-0.13574441451375874,-0.2362183630866862,-0.21835006331590145,-0.411387698096933,4.0,0.4628133191421166,7.0,-0.6518379392878924,0.5982283183311901
0.0285406569736133,-0.06730870782726306,-0.24185873558587434,-0.14841731299161642,-1.054358969910791,0.0,0.4628133191421166,7.0,-0.7643418318133555,-0.9102728961280183
-0.5784291099315332,0.10318671793625911,-0.07642805134411046,-0.10194313999971483,-0.38129451197326664,4.0,0.8372631412617905,7.0,-0.9548108391725925,0.2170310044292041
-0.02023232556350485,-0.8307260980338964,-0.9584871296640767,-0.6078854641619323,-0.24664118957798356,2.0,-0.2860863250972312,4.0,1.689904067573137,0.8948421203029007
0.1428571428571428,0.7234273482193427,0.6999955864108245,0.5117415766857698,-0.4587478989078039,7.0,-0.6605361472169051,4.0,1.2001079706318414,0.5919417059579941
0.12808677590583883,0.5934160522266678,0.07877073245241362,-0.031157975112926062,-0.2723361181289779,5.0,-1.034985969336579,5.0,0.07943420782911713,-0.5236462351764537
-0.7693668743749519,0.1028177848945977,-0.14222532757782747,-0.14849677476660728,1.397950383776211,7.0,0.8372631412617905,7.0,-0.8292135046280409,0.5716530932990427
-0.5587352873297946,-0.1286441984598058,-0.009792320222876572,-0.12326298944596636,0.8684546607596523,1.0,-1.034985969336579,1.0,-1.0540531163686147,0.18045435062151727
-0.589199169166859,-0.15747414759727962,-0.2558909850158875,-0.19103715569665836,-0.8604949469375288,4.0,0.8372631412617905,7.0,-0.6407223464054139,0.23703386198028298
-0.0019232248634510896,-0.11374242197907491,-0.18292115979327273,-0.13848564050648693,-1.1070420660484623,0.0,1.2117129633814643,7.0,-0.8603492910422283,-0.8536933847692527
0.12577890606969766,0.608011400633556,0.5097993507592642,0.9632419195026096,0.6100893951855401,2.0,-0.6605361472169051,9.0,1.4294684909450857,0.6236605229318473
0.8739903069466881,-0.928037041379991,-0.9876998413685594,-0.9846705038185437,-1.1502662622990047,1.0,1.5861627855011382,10.0,2.286007320412683,-0.7659665666523789
-0.5048849911531657,0.11446972648044507,-0.07127376714235356,-0.1444925427466499,-0.763701640213377,2.0,-0.6605361472169051,7.0,-0.8857381550284517,0.08044006286612371
-0.8813754904223402,-0.030070800897423422,-0.16981784221318208,-0.24581946585227432,-0.1553558855975818,0.0,0.8372631412617905,7.0,-0.7332556360869859,0.7796828118302614
0.8175244249557658,0.7008604340219113,0.641144094471628,0.13663522526364313,-0.638122221246164,0.0,1.2117129633814643,4.0,0.8408599216415001,-0.6610944420631519
0.4618047542118626,0.4686558044585558,0.7406771443679532,0.23321071182286124,0.3667999675641365,0.0,0.4628133191421166,4.0,0.6789087533261731,-0.0004286326618088143
-0.10393107162089388,-0.2598526202332163,-0.39848067958911226,-0.23745648138365227,-0.8588559124540163,4.0,-1.409435791456253,1.0,-0.25572131477225785,-0.6642377482497499
-0.3344103392568659,0.029336185842944618,-0.16784739828410977,-0.11120262292408067,0.6931131281872368,0.0,1.9606126076208121,7.0,-0.9185116074169413,-0.23617659665666513
-0.5291945534271867,0.18739457294407513,-0.4123577831883176,-0.009952183015601412,-0.09276086618986466,7.0,0.08836349702244267,2.0,-0.34244659662853555,0.12558936990998726
-0.13808754519578426,-0.12281046234778703,0.06477664406408157,-0.2110406207160247,-0.7363753390684865,2.0,-1.783885613575927,11.0,-0.8712577343734339,-0.6008001143020432
0.36748980690822375,-0.46851921815578457,-0.4596991561477892,-0.2052422292868189,1.178028870144901,7.0,0.08836349702244267,4.0,0.9817658334141961,0.1747392484640664
-0.159627663666436,-0.10865712327811083,-0.14105571561567232,-0.7007470021325894,1.700039047412466,0.0,1.2117129633814643,0.0,0.18741333853590014,0.5822260322903272
-0.20378490653127157,-0.09516689167828984,-0.1907194554497389,-0.08522426809443506,0.5931178918019563,7.0,0.08836349702244267,7.0,-0.9157887765126943,-0.4787826832404629
-0.1543964920378489,0.0658627006062662,-0.23593811760547156,-0.17884652052792294,-0.10630745210571753,1.0,0.8372631412617905,7.0,-0.6942170087488028,-0.5705100728675525
-0.5561197015155012,-0.023882183049954486,0.22244997008903677,0.17798580797531072,-0.8497103264598876,3.0,-1.034985969336579,3.0,-0.7639511839596668,0.7471067295327902
-0.236095084237249,-0.02086926188446725,-0.4354626022130069,-0.48629709153126777,-0.13374092273243293,2.0,-1.409435791456253,11.0,0.04461101293287498,-0.4187741105872267
0.5024232633279484,0.14181359864849874,0.29066288276965224,0.08626546888826159,-1.3967062883295775,4.0,0.8372631412617905,12.0,-0.6022312729274417,-0.6473781968852694
-0.15516578198322928,-0.10893389241712803,-0.0042393210430717865,-0.05435658230561402,0.658631586225786,0.0,-0.6605361472169051,1.0,-1.1961677540989295,-0.5690812973281898
-0.044695745826602074,0.25077462373380377,-0.41206069925154765,0.05775611868279018,-1.0260069971837238,0.0,1.9606126076208121,2.0,-0.25605735860817097,-0.7742534647806829
0.6045849680744673,-0.9210836870019308,-0.9966861770975435,-0.9278003291788789,0.5492713313239315,0.0,1.2117129633814643,10.0,2.216895557670655,-0.26560937276753815
-0.08700669282252482,0.027640140011327308,-0.14732129500228697,-0.24041071334180208,-1.1551965527099646,7.0,-0.2860863250972312,7.0,-0.7503493860707838,0.17159594227746844
0.006692822524809516,-0.21128702172836622,-0.3466319471075181,-0.22467390461196635,1.3920168839303326,0.0,-0.2860863250972312,1.0,-0.40359003378516684,-0.8696956708101158
-0.195015001153935,0.12938573975420642,0.10270793707415149,0.010753823912031724,1.6285961698822853,7.0,-0.6605361472169051,12.0,-0.9362859825765978,0.6479497071010143
0.07085160396953616,0.7418268304691995,0.7185101411710386,0.9935313885293087,0.022337704209695095,7.0,-0.2860863250972312,9.0,1.8476193635063498,0.7256750964423491
-0.6570505423494115,-0.06423938009138863,-0.012444658730778824,-0.02840965790435368,1.5551823249760752,2.0,-1.783885613575927,1.0,-1.3055511838694949,0.36305186455207883
0.3113316408954534,0.8597552608928059,0.9716625461903661,0.9277790770090357,-0.4080381779223346,1.0,0.08836349702244267,4.0,2.213329236186081,0.2790398628375481
-0.06515885837372093,-0.2473933459863885,-0.3423136211648121,-0.2569795827918182,0.47672654834648365,7.0,-1.034985969336579,6.0,-0.33890746847042313,-0.7362480354336334
-0.24732671743980306,-0.002763140071807779,-0.23617629361087222,-0.31560746820429175,0.53506670185513,1.0,0.8372631412617905,7.0,-0.5195188321674754,-0.3979139877125304
-0.02838679898453722,0.08945163555855618,0.9266384751627788,0.43293292138804707,-0.43922935412937214,0.0,0.4628133191421166,10.0,0.8761406610945845,0.9099871410201459
0.31240864681898617,0.14712156126562803,-0.4803738904502507,0.08145511058333677,1.679304264571046,2.0,0.08836349702244267,12.0,-0.23556277052843488,-0.2944706386626661
0.1451650126932842,-0.3612674374032009,-0.2711112391509052,-0.27455956566133266,0.22811365949567103,5.0,-1.409435791456253,5.0,-0.27061120498768615,-0.5553650521503073
0.18024463420263115,-0.9200343519240887,-0.818662672249847,-0.9688643855413519,0.06986903552872183,7.0,0.8372631412617905,9.0,2.047472340685134,0.5225032147449635
-0.2679436879759982,0.16574594717478197,0.034840294883606626,-0.11525989056823371,-0.21318929102353887,3.0,-1.034985969336579,8.0,-0.8447856892048347,0.21188741248749832
0.2722517116701284,-0.9177367374309096,-0.8594786678541186,-0.9705884205828372,-0.8720706888031465,7.0,0.8372631412617905,9.0,2.0944955498029714,0.35162166023717667
-0.08700669282252482,-0.12190672317275908,-0.25090342617124006,-0.06707683465079528,0.41055088241369003,4.0,-0.2860863250972312,7.0,-0.7914757074245248,-0.8445492213173311
-0.3376413570274637,-0.12607819283964206,-0.0715591576397292,-0.18521479429070442,-0.01842681263949974,1.0,-0.6605361472169051,1.0,-0.9135453197694465,-0.2301757393913415
0.0488499115316563,-0.7392654985700826,-0.924479105300948,-0.7911796920230126,-0.1536236972973447,2.0,0.08836349702244267,10.0,1.7244210879588409,0.766538076868124
0.7944457265943536,0.5107047968785157,0.4483558358963764,0.3474112259700346,0.8297459929361163,0.0,1.2117129633814643,4.0,0.3871191263137918,-0.618231175882269
-0.6659743057158243,-0.055541671088739863,0.2522631904711756,0.29635633983426546,-0.9988465035485837,3.0,-0.2860863250972312,3.0,-0.5358494351506591,0.9511358765537934
0.028232940995461142,0.10572220761560658,-0.3715475262937378,-0.2529761157005478,0.09671787663882611,1.0,0.8372631412617905,7.0,-0.34613264887961875,-0.9097013859122732
0.3245634279559966,0.17810102271261585,-0.39429681846023823,0.033472221435842275,1.1054527423760485,7.0,0.08836349702244267,12.0,-0.3850680352955165,-0.31704529218459787
0.0834679590737748,-0.9138933150944201,-0.9318376725528106,-0.9825620426836019,-0.652496191516095,1.0,1.2117129633814643,10.0,2.1939586377657307,0.7022431775967997
-0.6087391337795215,0.059092771735131056,0.015066151969836516,-0.25098630181003323,-0.7696007405851787,3.0,-0.2860863250972312,8.0,-0.7908366732198643,0.8448349764252034
-0.8118316793599507,-0.04857967614089054,-0.19469078692452535,-0.19409748567955598,-0.2976749396606115,0.0,1.5861627855011382,7.0,-0.7861494298456969,0.6505215030718676
0.5193476421263175,-0.4497517764180634,-0.8357405573236182,-0.25591251731482056,-0.028507473598436372,4.0,0.08836349702244267,4.0,0.7450938425004893,-0.10730104300614363
-0.7505961997076698,0.27806545565844276,-0.40281708125361415,-0.011937473961038614,-1.0621921852985032,1.0,0.8372631412617905,2.0,-0.2400638841708493,0.5367909701385911
-0.08223709516116617,-0.018186754685305506,-0.2456032765987759,-0.32528708342699875,-0.9457412375747811,7.0,-0.2860863250972312,7.0,-0.49310817236939447,-0.70452921845978
-0.008692976382798645,-0.03828730806813174,-0.197333409158147,-0.18832900746988668,0.2921173474822384,7.0,-0.2860863250972312,7.0,-0.7909506420632606,-0.8411201600228604
0.08669897684437267,-0.985883451190629,-0.8245543417836078,-0.9193762698165172,0.5032913132860611,4.0,0.8372631412617905,9.0,2.0803030691010753,0.6962423203314758
-0.8152165551196247,0.09044235605896467,-0.29282903777395264,-0.08947645905817214,-0.6693943197883436,4.0,0.8372631412617905,7.0,-0.6521363284986891,0.6568081154450636
-0.44980383106392796,-0.035546747241647525,-0.4504763261316026,-0.4400806189292512,-0.06562798231741501,7.0,-1.034985969336579,11.0,-0.006707842205028958,-0.021860265752250196
-0.18824524963458722,-0.08373167017132344,0.30721626271673563,0.20360448918153873,-0.33296954360838443,3.0,-1.034985969336579,3.0,-0.5759462944242333,0.06386626660951555
-0.0553119470728517,-0.9100784435252081,-0.9107186948317483,-0.8862737616245651,-0.6669491843159354,4.0,1.2117129633814643,4.0,2.0383689669819645,0.9599942848978427
-0.0756212016308947,-0.25547517325944535,-0.3818212350183924,-0.2526469050455665,0.6395265497955563,1.0,-1.034985969336579,1.0,-0.272005964824769,-0.7168166880982998
-0.17209016078159844,0.07452550846072081,-0.17808902984825703,-0.07428449338508214,-0.9749003225798781,6.0,-1.409435791456253,8.0,-0.8889763374929298,0.033861980282897663
0.8261404723440264,-0.8709213574264597,-0.9157770652560218,-0.8707521901895026,-1.0255838045389958,0.0,1.9606126076208121,10.0,1.9741070637760074,-0.6770967281040148
-0.4950380798522963,0.1138130990122066,-0.11511575741509883,-0.06395445386436138,-0.1527014092549343,4.0,0.08836349702244267,7.0,-0.9301449765166001,0.0621517359622803
0.6913608739133783,0.9148169407552122,-0.5828872369524504,-0.8379229418830596,2.7996760421351654,0.0,1.9606126076208121,0.0,1.7478884887567656,-0.9982854693527647
0.45657358258327574,0.3163602847973479,0.216048308416527,0.11742454820747916,0.6567995695998372,2.0,0.08836349702244267,4.0,-0.4066926143456937,0.009287041005858088
0.03777213631817844,0.8251581746890762,0.8920103593910342,0.999560508361123,-0.7898459305752707,1.0,1.2117129633814643,9.0,2.1614314777473607,0.787112444634948
-0.2933302561735519,0.05528691138146247,-0.35451039454340494,-0.2819537423822084,-0.5440229734360669,1.0,-0.6605361472169051,11.0,-0.26191675946876575,-0.31247321045863696
-0.029617662897145958,-0.3843050368633023,-0.4786771085111853,-0.31110466452175933,1.3304202036414834,7.0,0.08836349702244267,12.0,0.08892867855342514,0.3407629661380196
0.11070082314024154,-0.18944394419754063,-0.19462753549122602,0.07997573484261977,0.45424761000044567,3.0,-0.2860863250972312,3.0,-0.8185793431142202,-0.49135590798685524
-0.06777444418801448,-0.3145231961952495,-0.00329950937874679,0.07595084889005999,-0.7536372599444074,6.0,-0.6605361472169051,5.0,-0.7445537919220638,-0.15987998285469351
-0.09008385260404639,0.047598207362341105,-0.12014175440007391,-0.09651837351743253,-0.603320242396674,7.0,-0.2860863250972312,7.0,-0.993945673498027,-0.6899557079582799
0.6007385183475651,-0.611527754748248,-0.5401971208521871,-0.4589157493765428,-0.004815091045237126,2.0,-1.034985969336579,4.0,0.6417840836281378,-0.25846549507072436
-0.5936610508500654,-0.1916778509145859,-0.39331158026700275,-0.25191590433729627,-0.9867999725167508,1.0,-0.6605361472169051,1.0,-0.3085824820905807,0.24532076010858717
-0.7702900223094085,-0.13490738184701168,0.010690406489206161,-0.12497807957480334,0.5104635084538833,2.0,-1.783885613575927,1.0,-1.0423143625071642,0.5733676239462779
-0.7709054542657128,-0.048244973891669374,-0.09914664534056672,-0.24049950251401353,0.9060440876455673,1.0,0.8372631412617905,7.0,-0.8185252971605678,0.5745106443777681
-0.11300869297638272,0.07212324245732105,-0.24086440010785326,-0.1422628032231681,-0.11450601136158883,1.0,1.5861627855011382,7.0,-0.7221411982832469,-0.6473781968852694
0.9836910531579353,-0.8305346613737765,-0.7889116209958588,-0.7628767710455637,1.4026169347337505,1.0,0.08836349702244267,4.0,1.6232347005406333,-0.9697099585655093
0.1537810600815448,0.7857094447879012,0.8500662568816133,1.0000000000000002,-0.23410530863547924,7.0,0.08836349702244267,9.0,2.0614324207255397,0.5716530932990427
0.22840218478344498,0.27094115777093064,-0.011086396338549576,-0.09076829868205061,-0.6821605617339239,3.0,-1.034985969336579,8.0,-0.6444454992247103,-0.7099585655093585
-0.8529117624432647,-0.12863736004794146,-0.3764870464358149,-0.2037983831827307,0.8177470013191639,0.0,0.4628133191421166,7.0,-0.42927614891977556,0.7268181168738392
-0.9504577275175013,0.1800809025589154,-0.46598947187657924,0.022228505345742056,-0.02245609028247773,7.0,0.4628133191421166,2.0,-0.24587829363358063,0.9079868552650381
-0.06177398261404721,-0.09245783716822498,-0.18636083076874332,-0.1903664351489408,-1.0136117316920672,4.0,0.4628133191421166,7.0,-0.7938287963566305,-0.7425346478068295
-0.6844372644049542,0.15938816366138875,-0.03337319833935937,-0.22420775069280552,-0.1838164283550428,6.0,0.08836349702244267,8.0,-0.7105493021307582,0.9854264894984999
-0.09839218401415484,-0.20235490787239185,-0.09615645918280491,-0.3033755097408357,-0.5703001999568215,4.0,0.8372631412617905,7.0,-0.600550642072885,-0.6745249321331619
0.23363335641203165,-0.43601589606143376,-0.17586178197753233,-0.17757586560538408,-1.0777232126975014,5.0,-1.783885613575927,5.0,-0.3335553790536406,-0.7196742391770252
-0.08700669282252482,-0.0525003171141194,-0.09836823607489054,-0.09710453210305714,1.5368169183689961,0.0,1.2117129633814643,7.0,-1.0857108791628685,-0.6956708101157307
0.27948303715670453,0.43921060162015846,0.0019457516470655634,0.841195758907789,-0.01325813891128183,4.0,0.4628133191421166,9.0,0.7613757174161234,0.3381911701671667
0.06777444418801437,0.16378104058037546,-0.228125318935664,-0.12758656965062787,0.6990987628027473,2.0,-0.2860863250972312,7.0,-0.6466793126380048,-0.9831404486355194
0.611047003615663,-0.843136427073689,-0.8377126280967832,-0.8404494059931568,-0.07329379898567812,4.0,1.2117129633814643,9.0,1.798762203658566,-0.2776110872981854
-0.6359719978459881,0.13648608797335515,-0.20272525228319793,-0.3237258109618586,-0.9551079209326222,0.0,1.5861627855011382,7.0,-0.456279766217799,0.3239034147735391
0.4450342334025692,-0.15380821216543727,-0.018750451341444707,-0.8062405139766871,0.48693726526339143,0.0,1.2117129633814643,9.0,0.39974559091122025,0.005572224603514808
-0.9964612662512502,0.03617655174296486,-0.3320541442760243,-0.42447198248016715,-0.6120635264679939,4.0,-1.034985969336579,11.0,-0.19271926053334926,0.9934276325189315
-0.7315178090622356,-0.11077025944891006,0.036939482364255705,-0.14595637000378658,-0.9265007201603754,2.0,-2.1583354356956006,1.0,-1.0240503726320467,0.5013573367623945
-0.9030694668820678,0.32566978448184436,-0.2111712159900878,-0.14444012431788,-0.8297333831174069,0.0,0.8372631412617905,7.0,-0.37639601371864184,0.8199742820402913
-0.3127163627971382,-0.04306673684226148,-0.24970622261074238,-0.1715929091822942,-0.7457919484618163,4.0,0.08836349702244267,7.0,-0.7582365480360354,-0.27646806686669523
0.16993614893453346,0.8883276820813037,0.9810484851629269,0.9981102522483418,-0.5345589615391062,0.0,1.5861627855011382,10.0,2.351807460024373,0.5416488069724248
-0.03823371028540645,0.8709058436055761,0.9730559802173178,0.5331289738909708,-0.6978605041773309,0.0,1.9606126076208121,4.0,1.8230345417904419,0.005572224603514808
-0.7339795368874529,0.07581574576906891,-0.4207953547517599,0.0012368552133146249,1.2487139735845383,4.0,1.2117129633814643,2.0,-0.27248014404340204,0.5059294184883556
0.42103238710670055,-0.21309385485040666,-0.6325631543010006,0.1456611078016401,0.9883525234853426,2.0,0.4628133191421166,12.0,0.08804905973494778,-0.4962137448206887
0.3974921147780599,0.5548436352236368,-0.36925043962130366,-0.9212363142496531,1.7391225618161634,7.0,-0.6605361472169051,0.0,1.184571329294041,-0.4524932133161881
-0.07500576967459038,0.7575195018430465,0.7329105348399338,0.9921966865805278,0.26131771374545737,2.0,-1.034985969336579,9.0,1.8812437231967853,0.9965709387055295
0.3273328717593662,0.8907060549403139,0.6043702789129346,0.5216659604791121,0.10116530961466352,1.0,0.4628133191421166,4.0,1.3760790567447971,0.24932133161880277
0.4905761981690899,-0.9173596159794083,-0.9565595210287625,-0.8915815622614034,-0.5682523983985811,2.0,-0.6605361472169051,4.0,2.1141548545029765,-0.05386483783397633
-0.7129009923840295,-0.11804951334978586,-0.0397739883189141,-0.1715154561475265,-0.4879030061935822,4.0,0.08836349702244267,7.0,-0.9661559586087738,0.4667809687098159
-0.36518193707208246,0.21170843554705665,-0.3389268921085985,0.05459258864431482,-0.8568978583075587,4.0,0.8372631412617905,2.0,-0.4377336455915812,-0.17902557508215455
-0.6350488499115317,-0.04808378265557556,-0.14712869583594435,-0.19741974943192808,-1.1219919425283233,2.0,-0.6605361472169051,7.0,-0.8491605349636417,0.32218888412630386
-0.6332025540426187,-0.22764408616309773,-0.3840462937489114,-0.2235607958676724,-0.7742283289110202,0.0,-0.6605361472169051,1.0,-0.32560620854696826,0.31875982283183335
-0.08192937918301402,0.02032407587102325,-0.13784758363869165,-0.048718743980402324,-0.7274667892968685,1.0,1.2117129633814643,7.0,-1.0386577245624007,-0.7051007286755251
-0.03407954458035234,-0.15854064897978604,-0.10736172233322938,-0.08974390149494049,-0.6565921557663935,7.0,-0.2860863250972312,7.0,-0.9834838977802416,-0.793970567223889
0.04377259789214549,-0.08116192258883781,-0.4625967743656183,-0.9202468291782528,-0.961722690854205,7.0,0.08836349702244267,10.0,0.8741400018370681,0.7759679954279184
0.23394107239018402,0.4815767101034816,0.5066651458163651,0.9703658377233386,-0.028373540759889904,4.0,0.4628133191421166,9.0,1.2968954784618396,0.4227746820974425
-0.11285483498730664,0.20734316644235795,-0.38869695331752674,-0.5632042634991274,1.186634747637861,0.0,1.2117129633814643,12.0,0.21842842460426615,0.49535647949707107
-0.509346872836372,0.025544950323174165,-0.19509080725539718,-0.16037028111189677,-0.31090037866267745,0.0,0.4628133191421166,7.0,-0.8140961616286929,0.0887269609944279
-0.08700669282252482,0.14054017161295707,0.015957446510130868,-0.07455587452925339,0.5593688522870551,3.0,-1.783885613575927,8.0,-0.9388670654807301,0.0072867552507500655
-0.579967689822294,-0.19059255664149544,-0.23336746451510226,-0.17995288530275166,1.0389405453873424,0.0,0.8372631412617905,7.0,-0.6887266478800199,0.21988855550792952
-0.3636433571813217,-0.010272365394376148,0.08019198124071147,-0.2569336817495923,-0.42252824028941094,4.0,-0.2860863250972312,7.0,-0.7943295912871042,-0.1818831261608802
0.5978152165551196,-0.2698769013760902,0.2770458943551868,-0.36675327788727696,1.7664270435528064,1.0,0.4628133191421166,12.0,-0.2536247044973346,-0.8245463637662522
-0.7789060696976691,-0.23321325202791143,-0.33927494215691845,-0.23999075955186178,0.6811320893870179,1.0,1.2117129633814643,7.0,-0.3778146774343233,0.5893699099871412
-0.08700669282252482,-0.9821429212433764,-0.9736732057193384,-0.9102662836323957,-0.4532418614113234,2.0,-1.034985969336579,4.0,2.245873726761911,0.8896985283611945
-0.13177936764366482,-0.12855178430266778,-0.052602774846013056,-0.05456451577531318,0.6267852675635044,5.0,-1.409435791456253,3.0,-1.131854417976893,-0.04100585797971146
-0.9589199169166858,-0.05577398827132474,-0.5015939873713011,-0.5011320970545381,-0.27287751627553164,4.0,-1.034985969336579,11.0,0.1676601591369747,0.9237033861980284
0.4024155704284944,0.3589261908427943,0.7836557765278014,0.5873568361142494,0.16318828944165878,1.0,0.08836349702244267,10.0,0.9489058529878225,0.10987283897699673
-0.3561043157165936,0.04969805451214926,-0.15637449140780324,-0.012483022214272554,-0.06802409560335851,1.0,0.4628133191421166,7.0,-0.986557395343299,-0.19588512644663525
-0.6890530040772367,-0.07728689797427524,0.010515681300189872,-0.06302140392626121,-0.5080060186594132,0.0,-0.2860863250972312,1.0,-1.2285097677793995,0.42248892698956997
0.9789214554965766,-0.24931618167879266,-0.6068689439845297,-0.0028167001086925048,0.7609760452836902,4.0,0.08836349702244267,4.0,0.5427959313042553,-0.9608515502214602
0.3685668128317565,-0.7045169704234928,-0.8180028794724425,-0.6097999230121289,-0.5893914399328113,0.0,1.2117129633814643,4.0,1.3173072901890324,0.1727389627089586
0.6959766135856607,0.13040884364534522,0.46807750380233504,0.562046913198639,1.2405331701607962,0.0,0.8372631412617905,10.0,0.2635905188039126,-0.43534790684383484
-0.02192476344334182,0.878069014929381,0.9404038906556043,0.9245468975907938,-0.2573017242060399,0.0,0.4628133191421166,4.0,2.1936126101221007,0.8979854264894986
0.05761981690899298,-0.17258854497738474,-0.07846220926843028,-0.19074122600484267,1.3580040381978724,7.0,0.4628133191421166,7.0,-0.8474700701320294,-0.9642806115159309
0.35856604354181076,0.17020813897684306,-0.8412484753842824,-0.4320720053668268,1.7717154712968084,2.0,0.4628133191421166,0.0,0.7436755567279951,-0.38019717102443207
-0.7432110162320178,0.2966704241169176,-0.4208914338142391,0.03087916414578684,-0.6328424879349158,4.0,0.4628133191421166,2.0,-0.18067685399810887,0.5230747249607086
0.141318562966382,0.1844129144330553,0.2832909955677936,-0.036904507838168676,-1.0446353076743495,3.0,-0.2860863250972312,8.0,-0.575589123881226,-0.5482211744534933
0.3244095699669205,0.8186445838317977,0.48509803694958165,0.4527675355952825,0.18587896875830306,4.0,0.8372631412617905,4.0,1.063658753306046,0.2547506786683811
0.99569197630587,0.7963893725152331,0.8582002967574052,0.6987537007315645,0.8886189191348862,7.0,0.08836349702244267,4.0,1.7092689358429842,-0.9919988569795686
0.9452265558889146,-0.8523616600388555,-0.854649247883989,-0.39708628204847507,-0.13606405722966583,7.0,0.8372631412617905,4.0,1.3914870538609954,-0.8982711815973711
-0.5493499499961535,-0.07753049488610542,-0.2278404303392637,-0.09469530582134833,0.2621768755419716,0.0,1.2117129633814643,7.0,-0.8424222289484933,0.1630232890412917
-0.06685129625355801,0.09729052352513046,0.38812073578792483,0.18800328293029134,0.9051923780100567,0.0,0.4628133191421166,10.0,-0.39098950814150996,0.9814259179882843
0.6885914301100085,-0.7961661377824928,0.496576828161295,0.7142754638610898,2.270144700609076,2.0,0.08836349702244267,0.0,1.186098544008293,-0.9931418774110587
0.3676436648972998,0.7906377959580628,0.673030444029014,0.7316471704336414,-0.9736848208392859,7.0,-0.6605361472169051,9.0,1.5106049463727924,0.17445349335619387
0.2747134394953459,-0.039484042681053766,-0.4869526727304282,0.13117298021790558,1.288604661543385,5.0,-2.1583354356956006,5.0,-0.12616802655105502,-0.7959708529789971
-0.5641203169474576,0.01862759227095112,0.13395146887470877,-0.2515355210349959,0.045766215127381105,3.0,-1.034985969336579,8.0,-0.7487565888386065,0.7619659951421633
